second,family,mature,births,max_generation,changed_births,late_births
0,0,3,0,0,0,0
10,0,6,3,1,3,0
20,0,6,3,1,3,0
30,0,10,8,3,5,0
40,0,12,10,3,6,0
50,0,13,11,3,7,0
60,0,14,15,3,9,0
70,0,18,20,3,12,0
80,0,24,26,4,17,0
90,0,30,35,4,25,0
100,0,41,48,5,36,0
110,0,40,52,5,39,0
120,0,41,56,5,43,0
130,0,38,65,5,52,0
140,0,42,75,6,62,0
150,0,46,81,6,68,0
160,0,37,82,6,69,0
170,0,36,88,6,75,0
180,0,38,93,6,80,0
190,0,30,95,6,82,0
200,0,28,97,7,84,0
210,0,26,99,7,86,0
220,0,21,104,7,91,0
230,0,19,107,7,94,0
240,0,24,112,7,99,0
250,0,27,117,7,104,0
260,0,31,126,8,113,0
270,0,35,132,9,119,0
280,0,31,137,9,124,0
290,0,37,146,9,133,0
300,0,38,151,9,138,0
310,0,38,156,9,143,0
320,0,37,164,9,151,0
330,0,41,172,9,159,0
340,0,40,173,9,160,0
350,0,35,177,9,164,0
360,0,39,187,9,174,0
370,0,37,190,9,177,0
380,0,32,193,9,180,0
390,0,29,199,9,186,0
400,0,32,205,10,192,0
410,0,34,209,10,196,0
420,0,32,213,11,200,0
430,0,35,222,11,209,0
440,0,31,225,11,212,0
450,0,32,228,11,215,0
460,0,31,234,12,221,0
470,0,29,238,12,225,0
480,0,30,242,12,229,0
490,0,34,250,12,237,0
500,0,30,254,12,241,0
510,0,34,259,12,246,0
520,0,33,264,12,251,0
530,0,39,276,12,263,0
540,0,44,285,13,272,0
550,0,42,290,13,277,0
560,0,41,295,13,282,0
570,0,40,300,13,287,0
580,0,38,302,13,289,0
590,0,37,309,13,296,0
600,0,37,314,13,301,0
610,0,26,315,13,302,0
620,0,28,322,14,309,0
630,0,32,330,15,317,0
640,0,37,336,15,323,0
650,0,35,342,15,329,0
660,0,40,351,16,338,0
670,0,37,354,16,341,0
680,0,37,359,16,346,0
690,0,34,364,17,351,0
700,0,38,369,17,356,0
710,0,33,372,17,359,0
720,0,32,380,17,367,0
730,0,34,385,17,372,0
740,0,31,386,17,373,0
750,0,31,393,17,380,0
760,0,35,402,17,389,0
770,0,32,403,17,390,0
780,0,33,409,17,396,0
790,0,32,414,18,401,0
800,0,34,419,18,406,0
810,0,36,423,18,410,0
820,0,34,431,19,418,0
830,0,42,441,20,428,0
840,0,39,443,20,430,0
850,0,38,451,21,438,0
860,0,37,456,21,443,0
870,0,36,461,21,448,0
880,0,31,466,21,453,0
890,0,28,471,21,458,0
900,0,27,474,21,461,0
910,0,30,482,21,469,0
920,0,34,490,21,477,0
930,0,39,496,21,483,0
940,0,35,498,21,485,0
950,0,35,505,22,492,0
960,0,30,511,23,498,0
970,0,29,515,24,502,0
980,0,36,523,25,510,0
990,0,34,530,25,517,0
1000,0,34,534,25,521,0
1010,0,33,539,26,526,0
1020,0,32,541,26,528,0
1030,0,27,544,26,531,0
1040,0,27,547,26,534,0
1050,0,32,554,26,541,0
1060,0,34,560,26,547,0
1070,0,34,564,26,551,0
1080,0,35,571,27,558,0
1090,0,40,581,28,568,0
1100,0,38,583,28,570,0
1110,0,36,588,28,575,0
1120,0,37,596,28,583,0
1130,0,37,602,28,589,0
1140,0,35,605,28,592,0
1150,0,33,612,28,599,0
1160,0,36,622,28,609,0
1170,0,32,625,28,612,0
1180,0,33,631,28,618,0
1190,0,34,641,30,628,0
1200,0,36,645,30,632,0
1210,0,30,647,31,634,0
1220,0,29,655,31,642,0
1230,0,32,661,31,648,0
1240,0,33,664,31,651,0
1250,0,32,671,31,658,0
1260,0,30,676,32,663,0
1270,0,33,681,32,668,0
1280,0,31,687,32,674,0
1290,0,32,695,32,682,0
1300,0,33,699,32,686,0
1310,0,39,707,33,694,0
1320,0,38,713,33,700,0
1330,0,40,719,34,706,0
1340,0,43,725,34,712,0
1350,0,37,728,34,715,0
1360,0,37,733,34,720,0
1370,0,34,738,34,725,0
1380,0,33,743,34,730,0
1390,0,35,753,35,740,0
1400,0,31,754,35,741,0
1410,0,31,759,35,746,0
1420,0,32,765,35,752,0
1430,0,29,769,35,756,0
1440,0,28,775,35,762,0
1450,0,31,781,35,768,0
1460,0,37,789,36,776,0
1470,0,36,792,36,779,0
1480,0,41,799,36,786,0
1490,0,36,800,36,787,0
1500,0,32,805,37,792,0
1510,0,37,812,38,799,0
1520,0,36,816,38,803,0
1530,0,32,821,39,808,0
1540,0,31,823,40,810,0
1550,0,32,832,40,819,0
1560,0,36,840,40,827,0
1570,0,34,842,40,829,0
1580,0,32,848,40,835,0
1590,0,34,855,40,842,0
1600,0,34,856,40,843,0
1610,0,34,863,40,850,0
1620,0,33,867,40,854,0
1630,0,32,869,40,856,0
1640,0,20,872,40,859,0
1650,0,28,881,40,868,0
1660,0,34,888,40,875,0
1670,0,34,891,41,878,0
1680,0,37,897,41,884,0
1690,0,36,903,42,890,0
1700,0,36,907,42,894,0
1710,0,36,915,43,902,0
1720,0,34,920,43,907,0
1730,0,32,923,43,910,0
1740,0,30,927,43,914,0
1750,0,30,932,43,919,0
1760,0,31,938,43,925,0
1770,0,32,943,44,930,0
1780,0,33,950,44,937,0
1790,0,32,954,44,941,0
1800,0,33,959,44,946,0
1810,0,32,962,44,949,0
1820,0,37,974,45,961,0
1830,0,38,980,45,967,0
1840,0,35,983,45,970,0
1850,0,35,990,45,977,0
1860,0,36,994,45,981,0
1870,0,33,998,45,985,0
1880,0,41,1008,45,995,0
1890,0,41,1012,45,999,0
1900,0,36,1013,45,1000,0
1910,0,34,1021,45,1008,0
1920,0,42,1031,45,1018,0
1930,0,39,1031,45,1018,0
1940,0,32,1034,45,1021,0
1950,0,29,1040,45,1027,0
1960,0,27,1042,45,1029,0
1970,0,25,1046,45,1033,0
1980,0,28,1054,46,1041,0
1990,0,31,1060,46,1047,0
2000,0,29,1063,46,1050,0
2010,0,33,1070,47,1057,0
2020,0,40,1080,47,1067,0
2030,0,40,1082,47,1069,0
2040,0,35,1088,47,1075,0
2050,0,39,1097,48,1084,0
2060,0,35,1099,48,1086,0
2070,0,33,1102,48,1089,0
2080,0,30,1106,48,1093,0
2090,0,27,1107,48,1094,0
2100,0,30,1113,48,1100,0
2110,0,30,1119,48,1106,0
2120,0,33,1125,48,1112,0
2130,0,33,1128,48,1115,0
2140,0,32,1133,48,1120,0
2150,0,36,1142,48,1129,0
2160,0,38,1148,48,1135,0
2170,0,32,1151,48,1138,0
2180,0,34,1155,48,1142,0
2190,0,29,1161,48,1148,0
2200,0,23,1161,48,1148,0
2210,0,29,1170,48,1157,0
2220,0,31,1177,48,1164,0
2230,0,34,1182,49,1169,0
2240,0,33,1186,49,1173,0
2250,0,38,1196,49,1183,0
2260,0,38,1200,49,1187,0
2270,0,39,1206,50,1193,0
2280,0,39,1211,50,1198,0
2290,0,36,1215,51,1202,0
2300,0,32,1219,51,1206,0
2310,0,35,1228,52,1215,0
2320,0,32,1231,52,1218,0
2330,0,35,1237,52,1224,0
2340,0,34,1244,52,1231,0
2350,0,33,1247,52,1234,0
2360,0,33,1250,52,1237,0
2370,0,30,1255,52,1242,0
2380,0,34,1263,52,1250,0
2390,0,34,1267,52,1254,0
2400,0,35,1271,52,1258,0
2410,0,33,1278,52,1265,0
2420,0,33,1285,54,1272,0
2430,0,31,1289,54,1276,0
2440,0,31,1296,54,1283,0
2450,0,34,1303,54,1290,0
2460,0,29,1303,54,1290,0
2470,0,28,1305,54,1292,0
2480,0,28,1311,54,1298,0
2490,0,30,1317,56,1304,0
2500,0,30,1323,56,1310,0
2510,0,36,1332,57,1319,0
2520,0,35,1334,57,1321,0
2530,0,40,1342,58,1329,0
2540,0,37,1349,58,1336,0
2550,0,39,1354,58,1341,0
2560,0,34,1357,58,1344,0
2570,0,40,1366,58,1353,0
2580,0,41,1374,58,1361,0
2590,0,42,1379,58,1366,0
2600,0,41,1381,58,1368,0
2610,0,37,1386,58,1373,0
2620,0,36,1390,58,1377,0
2630,0,34,1394,58,1381,0
2640,0,32,1398,58,1385,0
2650,0,38,1405,59,1392,0
2660,0,33,1408,59,1395,0
2670,0,32,1413,59,1400,0
2680,0,28,1419,60,1406,0
2690,0,30,1422,60,1409,0
2700,0,26,1423,60,1410,0
2710,0,25,1427,61,1414,0
2720,0,26,1430,61,1417,0
2730,0,26,1433,61,1420,0
2740,0,29,1440,62,1427,0
2750,0,34,1447,63,1434,0
2760,0,37,1452,63,1439,0
2770,0,36,1457,63,1444,0
2780,0,35,1464,63,1451,0
2790,0,32,1467,63,1454,0
2800,0,36,1475,63,1462,0
2810,0,43,1485,63,1472,0
2820,0,39,1487,63,1474,0
2830,0,35,1490,63,1477,0
2840,0,32,1495,63,1482,0
2850,0,32,1499,63,1486,0
2860,0,27,1502,63,1489,0
2870,0,31,1509,63,1496,0
2880,0,29,1513,63,1500,0
2890,0,27,1515,63,1502,0
2900,0,23,1518,63,1505,0
2910,0,27,1527,63,1514,0
2920,0,29,1532,63,1519,0
